loyalty_number,churned,churn_prob,risk_bucket,priority_score,priority_rank,clv,behavioral_clv,clv_rank,bclv_rank,rank_gap,cluster,cluster_label,rfm_segment,RFM_score,RFM_total
653070,0,0.013761055,Low (<25%),107.40197517966793,5431.0,9100.73,7804.777699069435,3218.5,3605.0,-386.5,1,Moderate Risk,Needs Attention,244,10
653081,0,0.015719194,Low (<25%),137.35095256460508,4603.0,10208.93,8737.785955476158,2649.5,2810.0,-160.5,1,Moderate Risk,Needs Attention,234,9
653191,0,0.0119999135,Low (<25%),30.654181076663217,9518.0,2585.56,2554.53350365094,12383.5,11052.0,1331.5,1,Moderate Risk,Promising New,311,5
653259,0,0.05626262,Low (<25%),199.78836875554092,3419.0,4327.1,3550.9965365200005,9657.5,9347.0,310.5,1,Moderate Risk,Hibernating,222,6
653304,0,0.0012563721,Low (<25%),6.5060422274423235,12525.0,5184.95,5178.435773480105,7920.0,6575.0,1345.0,0,Loyal Champions,Hibernating,322,7
653337,0,0.008927123,Low (<25%),52.51453696858666,7861.0,5935.57,5882.58243653489,6510.5,5541.0,969.5,1,Moderate Risk,Loyal,343,10
653340,0,0.06638323,Low (<25%),155.07616000297358,4197.0,3252.83,2336.074336891615,10974.5,11692.0,-717.5,1,Moderate Risk,Lost,131,5
653354,0,0.0751653,Low (<25%),242.66644291831037,2901.0,4014.45,3228.437096882609,10058.0,9817.0,241.0,1,Moderate Risk,Hibernating,212,5
653400,0,0.009857039,Low (<25%),30.282851183684887,9553.0,3102.79,3072.20567796119,11151.5,10017.0,1134.5,1,Moderate Risk,Loyal,341,8
653441,0,0.004613488,Low (<25%),36.68486540695068,8972.0,7988.51,7951.65510497712,4487.5,3478.0,1009.5,1,Moderate Risk,Promising New,313,7
653539,0,0.01271508,Low (<25%),30.177189043742263,9570.0,2764.49,2373.3385117311304,11811.5,11602.0,209.5,1,Moderate Risk,Needs Attention,241,7
653542,0,0.010372751,Low (<25%),26.53284233503087,9931.0,2972.46,2557.9368804891656,11287.5,11042.0,245.5,1,Moderate Risk,Needs Attention,241,7
653572,0,0.019727807,Low (<25%),186.55412388366335,3633.0,11093.72,9456.404550372139,2307.5,2410.0,-102.5,1,Moderate Risk,Needs Attention,234,9
653636,0,0.026555201,Low (<25%),62.01083175530008,7346.0,2758.7,2335.167101740261,11832.5,11698.0,134.5,1,Moderate Risk,Hibernating,211,4
653637,0,0.016139314,Low (<25%),74.76336167457248,6690.0,5414.62,4632.375432721148,7420.0,7577.0,-157.0,1,Moderate Risk,Needs Attention,232,7
653698,0,0.0021393227,Low (<25%),11.185834209478967,11792.0,5239.89,5228.680184377497,7814.5,6497.0,1317.5,1,Moderate Risk,Loyal,342,9
653851,0,0.19303438,Low (<25%),619.0601658356132,1085.0,3974.14,3206.9943490667997,10106.5,9847.0,259.5,1,Moderate Risk,Promising New,311,5
653973,0,0.06373235,Low (<25%),162.55805866267923,4048.0,2724.26,2550.6365081890003,11949.0,11066.0,883.0,1,Moderate Risk,Promising New,311,5
654073,0,0.029465804,Low (<25%),81.62061163902767,6358.0,2854.11,2770.0113541455603,11575.5,10558.0,1017.5,1,Moderate Risk,Hibernating,321,6
654086,0,0.010982431,Low (<25%),49.79209074197913,8022.0,4584.14,4533.79499875566,9216.0,7774.0,1442.0,1,Moderate Risk,Loyal,332,8
654122,0,0.0146138435,Low (<25%),131.5747238380348,4728.0,10507.5,9003.430469064131,2523.5,2666.0,-142.5,1,Moderate Risk,Needs Attention,244,10
654187,0,0.002917475,Low (<25%),14.371762469047622,11340.0,4940.51,4926.09618558775,8456.5,7016.0,1440.5,1,Moderate Risk,Loyal,332,8
654225,1,0.96132934,Critical (>75%),76.77495228783947,6586.0,2375.0,79.86331956521734,13139.5,13150.0,-10.5,1,Moderate Risk,Hibernating,211,4
654288,0,0.017580243,Low (<25%),88.41824165197899,6101.0,5119.41,5029.40952818337,8062.5,6843.0,1219.5,1,Moderate Risk,Loyal,332,8
654389,0,0.00031342905,Low (<25%),2.2666789619899896,13205.0,7234.14,7231.872610372234,5398.5,4186.0,1212.5,0,Loyal Champions,Promising New,313,7
654433,1,0.9170145,Critical (>75%),865.7491644890946,657.0,14789.62,944.0953927000005,1408.5,12838.0,-11429.5,1,Moderate Risk,Hibernating,114,6
654540,0,0.0012618509,Low (<25%),10.122901438136072,11959.0,8032.4,8022.26430883084,4399.5,3397.0,1002.5,0,Loyal Champions,Loyal,333,9
654578,0,0.0042644483,Low (<25%),20.232847673230133,10630.0,4764.86,4744.540500873262,8867.5,7374.0,1493.5,1,Moderate Risk,Loyal,332,8
654748,1,0.9921566,Critical (>75%),16.369678331517303,11090.0,3996.77,16.49908727263146,10076.0,13265.0,-3189.0,1,Moderate Risk,Lost,112,4
654751,0,0.008917627,Low (<25%),22.916228702768084,10303.0,2592.89,2569.76757412797,12353.5,11012.0,1341.5,1,Moderate Risk,Loyal,341,8
654817,0,0.014802435,Low (<25%),69.09345065415245,6956.0,4737.84,4667.708431359601,8939.5,7508.0,1431.5,1,Moderate Risk,Hibernating,322,7
654890,0,0.010878515,Low (<25%),54.50554828094111,7746.0,5065.49,5010.38499105265,8192.5,6865.0,1327.5,1,Moderate Risk,Loyal,332,8
654941,0,0.011852981,Low (<25%),43.19694353279606,8450.0,3688.11,3644.39490224409,10490.5,9197.0,1293.5,1,Moderate Risk,Hibernating,321,6
655044,0,0.059905827,Low (<25%),191.96874575615732,3545.0,4942.63,3204.5087326172347,8451.5,9852.0,-1400.5,1,Moderate Risk,Lost,112,4
655082,0,0.014571824,Low (<25%),52.76493627006889,7847.0,3674.57,3621.0248126843203,10507.0,9241.0,1266.0,1,Moderate Risk,Loyal,331,7
655325,0,0.005233916,Low (<25%),16.239038372145654,11110.0,3118.98,3102.65552067432,11133.5,9968.0,1165.5,1,Moderate Risk,Loyal,331,7
655453,0,0.03482192,Low (<25%),173.89748576230636,3842.0,5174.08,4993.9086001664,7946.5,6890.0,1056.5,1,Moderate Risk,Hibernating,322,7
655480,0,0.0071563553,Low (<25%),50.596283730428674,7962.0,7121.08,7070.119021400275,5505.0,4354.0,1151.0,1,Moderate Risk,Hibernating,323,8
655715,0,0.012218804,Low (<25%),55.356311612363605,7704.0,5274.43,4530.419803146331,7735.5,7780.0,-44.5,1,Moderate Risk,Needs Attention,242,8
655721,0,0.0028139704,Low (<25%),13.764049702489944,11413.0,4905.13,4891.327109371849,8538.0,7074.0,1464.0,0,Loyal Champions,Loyal,342,9
655743,0,0.0063855615,Low (<25%),28.588654468194065,9720.0,4505.85,4477.077617715226,9349.5,7871.0,1478.5,1,Moderate Risk,Loyal,342,9
655892,0,0.030988142,Low (<25%),71.13934381068988,6856.0,2369.11,2295.69568290638,13153.0,11787.0,1366.0,1,Moderate Risk,Promising New,311,5
655957,0,0.003377105,Low (<25%),46.297023203907386,8237.0,13755.54,13709.0860970883,1638.5,1321.0,317.5,1,Moderate Risk,Loyal,344,11
656027,0,0.00042483417,Low (<25%),1.9325394731422998,13262.0,4550.86,4548.9266391691135,9274.5,7751.0,1523.5,0,Loyal Champions,Hibernating,322,7
656036,1,0.9987178,Critical (>75%),6.9777252818256335,12447.0,14439.8,6.9866836075472305,1470.5,13332.0,-11861.5,1,Moderate Risk,Hibernating,114,6
656288,0,0.021492366,Low (<25%),98.19598098934506,5750.0,4669.23,4568.877199901819,9065.0,7709.0,1356.0,1,Moderate Risk,Loyal,332,8
656360,0,0.005109066,Low (<25%),34.06451821656811,9176.0,7706.96,6667.464898000557,4787.5,4738.0,49.5,1,Moderate Risk,Needs Attention,233,8
656415,0,0.008274795,Low (<25%),145.4468952173919,4422.0,17723.76,17577.0995193708,1011.5,828.0,183.5,1,Moderate Risk,Loyal,334,10
656572,0,0.010896117,Low (<25%),73.21963071815692,6764.0,7812.89,6719.791162132062,4658.5,4681.0,-22.5,1,Moderate Risk,Hibernating,213,6
656639,0,0.006094214,Low (<25%),33.63808468669438,9220.0,5553.52,5519.67566066672,7143.0,6011.0,1132.0,1,Moderate Risk,Loyal,332,8
656942,0,0.017777251,Low (<25%),106.18255399041287,5467.0,6081.05,5972.94564780645,6366.5,5428.0,938.5,1,Moderate Risk,Hibernating,323,8
657116,0,0.002653577,Low (<25%),15.802463644286377,11161.0,5971.0,5955.1554917329995,6480.5,5450.0,1030.5,1,Moderate Risk,Loyal,343,10
657118,0,0.009782832,Low (<25%),93.96853401604915,5886.0,9700.35,9605.4531056088,2859.5,2342.0,517.5,1,Moderate Risk,Loyal,344,11
657339,0,0.0022207047,Low (<25%),9.2725868320678,12077.0,4812.53,4175.515471313138,8760.5,8389.0,371.5,1,Moderate Risk,Needs Attention,242,8
657492,0,0.009819794,Low (<25%),148.06935672733445,4354.0,15228.2,15078.6622130092,1335.5,1101.0,234.5,1,Moderate Risk,Loyal,344,11
657668,0,0.07876913,Low (<25%),391.14253934686536,1838.0,5390.27,4965.683121634901,7466.0,6943.0,523.0,1,Moderate Risk,Hibernating,322,7
657730,1,0.99872595,Critical (>75%),3.056801790538102,13075.0,6005.85,3.060701277000064,6431.0,13405.0,-6974.0,1,Moderate Risk,Hibernating,123,6
657748,0,0.0030477424,Low (<25%),10.183590154237896,11950.0,3351.57,3341.355278004432,10870.0,9665.0,1205.0,1,Moderate Risk,Loyal,331,7
657842,0,0.0043874807,Low (<25%),23.9641896613355,10210.0,6308.92,5461.947595880137,6169.5,6106.0,63.5,0,Loyal Champions,Hibernating,213,6
657865,0,0.003545004,Low (<25%),20.625546087736204,10577.0,5838.9,5818.2010761444,6633.0,5616.0,1017.0,1,Moderate Risk,Loyal,343,10
658175,0,0.03555989,Low (<25%),215.11505390920823,3207.0,6272.42,6049.3734347662,6225.0,5351.0,874.0,1,Moderate Risk,Promising New,313,7
658310,0,0.069143414,Low (<25%),377.58068785882926,1905.0,6746.43,5460.8337369460705,5827.5,6110.0,-282.5,1,Moderate Risk,Hibernating,213,6
658330,0,0.013438436,Low (<25%),51.652031616179215,7909.0,3895.96,3843.60439088144,10207.0,8893.0,1314.0,1,Moderate Risk,Hibernating,321,6
658407,1,0.93142116,Critical (>75%),144.2826179723699,4441.0,3614.08,154.90588379200008,10567.5,13100.0,-2532.5,1,Moderate Risk,Lost,131,5
658546,0,0.0035215556,Low (<25%),38.69225864004767,8803.0,14333.92,10987.263310580036,1496.0,1905.0,-409.0,1,Moderate Risk,Hibernating,124,7
658861,0,0.011728699,Low (<25%),61.727323043543116,7360.0,5325.39,5262.9301036323905,7619.5,6438.0,1181.5,1,Moderate Risk,Loyal,342,9
658996,0,0.03091248,Low (<25%),70.68090564821252,6874.0,2359.42,2286.4844764384,13167.5,11800.0,1367.5,1,Moderate Risk,Hibernating,321,6
659011,0,0.008067935,Low (<25%),45.098343523542795,8312.0,5635.29,5589.82484657385,6943.5,5894.0,1049.5,1,Moderate Risk,Loyal,332,8
659112,0,0.04146253,Low (<25%),395.1406925374248,1811.0,9942.3,9530.067087980999,2752.5,2373.0,379.5,1,Moderate Risk,Hibernating,324,9
659147,0,0.0007625994,Low (<25%),1.616476068742077,13308.0,2121.31,2119.692290266786,13434.5,12159.0,1275.5,1,Moderate Risk,Loyal,341,8
659205,0,0.003585832,Low (<25%),39.320648226066055,8758.0,11005.02,10965.55784712336,2338.5,1911.0,427.5,1,Moderate Risk,Loyal,344,11
659251,0,0.004539666,Low (<25%),12.458770198255525,11599.0,2756.94,2744.42441321796,11839.5,10616.0,1223.5,1,Moderate Risk,Loyal,331,7
659400,0,0.00849971,Low (<25%),50.4473862749545,7973.0,8679.8,5935.189115270345,3602.5,5472.0,-1869.5,1,Moderate Risk,At-Risk High-Value,143,8
659419,0,0.021313544,Low (<25%),243.36422018162725,2890.0,15167.04,11418.289712007878,1341.5,1800.0,-458.5,1,Moderate Risk,Hibernating,124,7
659481,0,0.38487226,Medium (25-50%),1511.4374577251926,226.0,7341.86,3927.1145645186084,5249.5,8764.0,-3514.5,1,Moderate Risk,Hibernating,213,6
659536,0,0.0060478174,Low (<25%),50.116860893100586,7993.0,8337.19,8286.768197250894,4040.5,3167.0,873.5,1,Moderate Risk,Loyal,343,10
659607,0,0.0031280527,Low (<25%),7.832153701204836,12325.0,2511.7,2503.8432700334097,12665.5,11203.0,1462.5,1,Moderate Risk,Loyal,341,8
659637,0,0.01589338,Low (<25%),36.66558680628821,8977.0,2344.23,2306.9722618026003,13198.5,11750.0,1448.5,1,Moderate Risk,Loyal,341,8
659767,0,0.0014124399,Low (<25%),3.6533485194716615,12987.0,2590.21,2586.551484046621,12368.0,10976.0,1392.0,1,Moderate Risk,Hibernating,321,6
659781,0,0.0623132,Low (<25%),733.351245710581,852.0,12550.88,11768.794504383999,1955.5,1715.0,240.5,1,Moderate Risk,Hibernating,324,9
659882,1,0.89065003,Critical (>75%),507.02638561505415,1388.0,6767.81,569.2767849736155,5805.5,12921.0,-7115.5,1,Moderate Risk,Hibernating,133,7
659967,0,0.00071541243,Low (<25%),1.7569254535468708,13294.0,2457.58,2455.821816720281,12871.5,11348.0,1523.5,1,Moderate Risk,Loyal,331,7
660030,0,0.0066607455,Low (<25%),34.635293536133176,9127.0,5234.78,5199.91246267151,7818.5,6543.0,1275.5,1,Moderate Risk,Loyal,342,9
660047,0,0.12673849,Low (<25%),821.6497271031471,715.0,7423.93,6483.0323219343,5158.0,4910.0,248.0,1,Moderate Risk,Hibernating,323,8
660119,0,0.0017225721,Low (<25%),9.743744599465437,12016.0,6516.21,5656.509007353269,6008.5,5798.0,210.5,1,Moderate Risk,Needs Attention,243,9
660178,0,0.046203006,Low (<25%),194.48481374289827,3510.0,4413.26,4209.35412174044,9509.0,8316.0,1193.0,1,Moderate Risk,Loyal,332,8
660197,0,0.009040425,Low (<25%),34.915698584536315,9108.0,4482.02,3862.1744646447837,9382.5,8863.0,519.5,1,Moderate Risk,Hibernating,222,6
660294,0,0.010407082,Low (<25%),25.736225884983178,10024.0,2498.96,2472.9531183652803,12707.5,11298.0,1409.5,1,Moderate Risk,Loyal,341,8
660376,0,0.007322598,Low (<25%),34.06584525872594,9175.0,4686.47,4652.15286415094,9039.0,7535.0,1504.0,1,Moderate Risk,Promising New,312,6
660395,0,0.049593776,Low (<25%),352.0719843013137,2029.0,7469.56,7099.11631454144,5087.5,4321.0,766.5,1,Moderate Risk,Loyal,333,9
660436,0,0.015633116,Low (<25%),78.84827050349756,6485.0,5123.77,5043.669509232681,8049.5,6814.0,1235.5,1,Moderate Risk,Loyal,342,9
660457,0,0.34564883,Medium (25-50%),921.5740138834426,585.0,5908.16,2666.2147645153104,6549.5,10785.0,-4235.5,1,Moderate Risk,Lost,113,5
660554,0,0.08822533,Low (<25%),299.58907938168335,2376.0,4282.95,3395.726367718696,9702.0,9592.0,110.0,1,Moderate Risk,Hibernating,212,5
660684,0,0.008664777,Low (<25%),89.69921649819521,6052.0,10442.65,10352.16676646095,2552.5,2081.0,471.5,1,Moderate Risk,Loyal,334,10
660768,0,0.009539302,Low (<25%),16.96340233497245,11023.0,2064.7,1778.2645244874784,13444.5,12577.0,867.5,1,Moderate Risk,Needs Attention,241,7
660922,0,0.022172708,Low (<25%),94.13208092197604,5882.0,4992.92,4245.402993715339,8339.0,8252.0,87.0,1,Moderate Risk,Hibernating,222,6
660958,0,0.06350384,Low (<25%),406.6962092059808,1748.0,9915.9,6404.277429616552,2768.0,4993.0,-2225.0,1,Moderate Risk,At-Risk High-Value,134,8
661035,0,0.05052635,Low (<25%),159.5158528059282,4108.0,3823.85,3157.0824491760877,10323.5,9903.0,420.5,1,Moderate Risk,Hibernating,211,4
661050,0,0.009072923,Low (<25%),16.386691748370215,11086.0,2369.44,1806.1094256360616,13150.5,12560.0,590.5,1,Moderate Risk,Lost,131,5
661054,0,0.0005576828,Low (<25%),1.5170266691455847,13321.0,2721.75,2720.2321268391,11962.5,10669.0,1293.5,1,Moderate Risk,Loyal,331,7
661069,1,0.99637175,Critical (>75%),8.579660058722512,12191.0,5577.24,8.610902565957447,7076.5,13312.0,-6235.5,1,Moderate Risk,Lost,112,4
661088,0,0.027931307,Low (<25%),100.55265158317258,5650.0,3703.44,3599.99808040392,10466.5,9271.0,1195.5,1,Moderate Risk,Hibernating,321,6
661118,0,0.017428434,Low (<25%),124.33941706457477,4907.0,7260.83,7134.28510355978,5362.5,4284.0,1078.5,1,Moderate Risk,Loyal,333,9
661150,0,0.09234213,Low (<25%),477.98168609494263,1476.0,8269.08,5176.203820454896,4117.5,6580.0,-2462.5,1,Moderate Risk,At-Risk High-Value,143,8
661193,0,0.0017823499,Low (<25%),8.880885006425068,12149.0,4991.58,4982.683257886158,8341.5,6908.0,1433.5,1,Moderate Risk,Loyal,342,9
661274,0,0.00686525,Low (<25%),32.06833781182054,9364.0,5408.91,4671.1099831500005,7431.5,7501.0,-69.5,1,Moderate Risk,Needs Attention,232,7
661321,0,0.047824126,Low (<25%),112.48180249914691,5261.0,2470.12,2351.98866988488,12833.5,11654.0,1179.5,1,Moderate Risk,Loyal,331,7
661411,0,0.046938878,Low (<25%),781.7798511633615,770.0,20096.89,16655.273506183115,818.5,914.0,-95.5,1,Moderate Risk,Needs Attention,234,9
661451,0,0.02236023,Low (<25%),137.7014148972148,4593.0,8188.92,6158.318357960307,4211.5,5247.0,-1035.5,1,Moderate Risk,Hibernating,123,6
661469,0,0.0015894028,Low (<25%),16.867450906044148,11033.0,10629.34,10612.445697241848,2474.5,1993.0,481.5,1,Moderate Risk,Loyal,334,10
661487,0,0.0024390183,Low (<25%),13.10414731127452,11503.0,5385.85,5372.713813288945,7483.5,6253.0,1230.5,1,Moderate Risk,Loyal,332,8
661502,0,0.0037034086,Low (<25%),120.4429556807242,5017.0,32643.08,32522.189336797514,195.5,136.0,59.5,1,Moderate Risk,Loyal,344,11
661587,0,0.018295376,Low (<25%),113.46136349617122,5219.0,7264.8,6201.641523856696,5357.5,5199.0,158.5,1,Moderate Risk,Hibernating,213,6
661708,0,0.07344152,Low (<25%),439.7402621411498,1626.0,6462.22,5987.6247406256,6061.5,5413.0,648.5,1,Moderate Risk,Promising New,313,7
661744,0,0.034648094,Low (<25%),137.99786557004694,4581.0,5363.53,3982.8414679909074,7528.0,8690.0,-1162.0,1,Moderate Risk,Hibernating,132,6
662022,0,0.023048751,Low (<25%),195.83272377907898,3485.0,8696.91,8496.457086940589,3581.5,3004.0,577.5,1,Moderate Risk,Loyal,343,10
662045,0,0.00012770157,Low (<25%),0.36260188475777677,13461.0,2839.81,2839.4473518044983,11606.5,10412.0,1194.5,0,Loyal Champions,Loyal,331,7
662164,0,0.24649982,Low (<25%),375.40655109836945,1917.0,2930.69,1522.9485810511726,11357.5,12695.0,-1337.5,1,Moderate Risk,Lost,111,3
662166,0,0.01847073,Low (<25%),58.77313970611062,7512.0,3241.84,3181.9608486568,10980.5,9879.0,1101.5,1,Moderate Risk,Hibernating,321,6
662209,0,0.021412637,Low (<25%),93.7854285452734,5895.0,5147.11,4379.9102625834175,8009.5,8034.0,-24.5,1,Moderate Risk,Hibernating,222,6
662268,0,0.0072709923,Low (<25%),36.74588623973167,8962.0,5090.78,5053.764977819006,8132.5,6795.0,1337.5,1,Moderate Risk,Hibernating,322,7
662272,0,0.18566988,Low (<25%),4264.670334380597,13.0,32437.05,22969.101581692175,202.5,418.0,-215.5,1,Moderate Risk,Hibernating,214,7
662380,0,0.0046275323,Low (<25%),39.88373302527679,8707.0,8658.86,8618.790845668822,3632.5,2905.0,727.5,1,Moderate Risk,Loyal,333,9
662406,0,0.001997953,Low (<25%),64.1987706506503,7223.0,32196.6,32132.272706440195,208.5,147.0,61.5,1,Moderate Risk,Loyal,344,11
662521,0,0.009767311,Low (<25%),33.09757579305813,9274.0,4448.64,3388.606730456123,9453.0,9608.0,-155.0,1,Moderate Risk,Hibernating,142,7
662594,0,0.08696336,Low (<25%),359.40980455228134,1986.0,4526.53,4132.8877420592,9310.5,8443.0,867.5,1,Moderate Risk,Hibernating,322,7
662665,0,0.039405394,Low (<25%),249.56751708392278,2833.0,7582.11,6333.333885303184,4948.5,5071.0,-122.5,1,Moderate Risk,Needs Attention,243,9
662750,0,0.0072362944,Low (<25%),62.62268087126102,7302.0,8717.05,8653.970859900479,3547.0,2881.0,666.0,1,Moderate Risk,Loyal,343,10
662848,0,0.012221273,Low (<25%),101.48567941974667,5616.0,8406.76,8304.01869099452,3955.5,3152.0,803.5,1,Moderate Risk,Loyal,343,10
662880,0,0.0150481975,Low (<25%),70.5106184115892,6886.0,4757.24,4685.6521129251,8890.5,7483.0,1407.5,1,Moderate Risk,Loyal,342,9
662934,0,0.013743587,Low (<25%),30.115598539891256,9576.0,2555.05,2191.247346117957,12485.5,11990.0,495.5,0,Loyal Champions,Hibernating,221,5
662936,0,0.00984993,Low (<25%),162.63853317523441,4045.0,16675.9,16511.643552313002,1116.0,922.0,194.0,1,Moderate Risk,Hibernating,324,9
662973,0,0.0072543356,Low (<25%),43.95660896255806,8391.0,7019.18,6059.3569675158205,5586.0,5341.0,245.0,1,Moderate Risk,Hibernating,223,7
663062,0,0.01061002,Low (<25%),58.368747249626935,7543.0,5560.28,5501.2853179943995,7117.5,6042.0,1075.5,1,Moderate Risk,Hibernating,322,7
663067,0,0.033794448,Low (<25%),454.435626074299,1559.0,13917.38,13447.04982529376,1589.5,1373.0,216.5,1,Moderate Risk,Loyal,344,11
663133,0,0.005684422,Low (<25%),32.31797486300437,9344.0,6575.54,5685.358135445323,5966.5,5774.0,192.5,1,Moderate Risk,Needs Attention,233,8
663150,0,0.14358066,Low (<25%),469.8256427658031,1507.0,4967.04,3272.2070142719995,8404.5,9744.0,-1339.5,1,Moderate Risk,Hibernating,132,6
663213,0,0.0029115719,Low (<25%),6.5191136110502415,12523.0,2582.41,2239.035763138888,12394.5,11887.0,507.5,0,Loyal Champions,Hibernating,211,4
663270,0,0.011126665,Low (<25%),92.10022929995979,5962.0,8370.57,8277.43347175095,4006.5,3178.0,828.5,1,Moderate Risk,Loyal,333,9
663343,0,0.0028784822,Low (<25%),16.864480046700592,11034.0,7638.44,5858.809912634024,4861.5,5568.0,-706.5,1,Moderate Risk,Hibernating,133,7
663382,0,0.07930308,Low (<25%),613.0289358360261,1101.0,9655.44,7730.203364560697,2891.5,3679.0,-787.5,1,Moderate Risk,Hibernating,214,7
663402,0,0.13742304,Low (<25%),1098.6002197432579,426.0,9267.92,7994.2942591231995,3104.5,3423.0,-318.5,1,Moderate Risk,Promising New,314,8
663416,0,0.025880761,Low (<25%),73.20628796121427,6765.0,2903.75,2828.5987402462497,11426.0,10431.0,995.0,1,Moderate Risk,Loyal,341,8
663422,0,0.0146134375,Low (<25%),39.33357372341925,8757.0,2731.52,2691.6031032,11909.0,10734.0,1175.0,1,Moderate Risk,Promising New,311,5
663513,0,0.016366353,Low (<25%),97.52454568834887,5780.0,6966.69,5958.84408018994,5622.5,5444.0,178.5,1,Moderate Risk,Needs Attention,243,9
663514,0,0.011895423,Low (<25%),32.43635798583053,9332.0,2759.62,2726.79315278074,11830.5,10650.0,1180.5,1,Moderate Risk,Loyal,341,8
663521,0,0.013553591,Low (<25%),49.73087971951562,8025.0,4277.56,3669.2032185061225,9711.5,9164.0,547.5,1,Moderate Risk,Needs Attention,232,7
663573,0,0.0026739456,Low (<25%),20.020861407249168,10659.0,7507.46,7487.385460365824,5035.0,3916.0,1119.0,0,Loyal Champions,Loyal,333,9
663719,0,0.006039765,Low (<25%),30.45635200929909,9539.0,5073.28,5042.638581020799,8165.0,6819.0,1346.0,1,Moderate Risk,Loyal,332,8
663757,1,0.9066027,Critical (>75%),669.0738635715828,975.0,7901.74,738.0011813020001,4570.5,12878.0,-8307.5,1,Moderate Risk,Hibernating,323,8
663918,0,0.010564007,Low (<25%),61.398092258508825,7368.0,7636.28,5812.007911250799,4864.5,5624.0,-759.5,1,Moderate Risk,Hibernating,133,7
664008,0,0.008403913,Low (<25%),53.30811097787446,7815.0,7356.56,6343.24879111367,5232.5,5061.0,171.5,1,Moderate Risk,Hibernating,213,6
664034,1,0.95093906,Critical (>75%),76.23708196843921,6607.0,2369.44,80.17031287834493,13150.5,13148.0,2.5,1,Moderate Risk,Lost,121,4
664052,0,0.02483291,Low (<25%),95.1159752063555,5854.0,5106.11,3830.238792246076,8096.5,8916.0,-819.5,1,Moderate Risk,Hibernating,142,7
664054,0,0.012528055,Low (<25%),40.07148662435363,8689.0,3239.12,3198.5401264884,10987.5,9858.0,1129.5,1,Moderate Risk,Loyal,341,8
664062,0,0.03404371,Low (<25%),214.2424095616844,3221.0,6514.95,6293.1569315355,6012.5,5110.0,902.5,1,Moderate Risk,Hibernating,323,8
664084,0,0.013544109,Low (<25%),106.43989590098555,5460.0,9161.66,7858.759546381792,3163.5,3556.0,-392.5,1,Moderate Risk,Needs Attention,234,9
664112,0,0.06515628,Low (<25%),292.9341069067036,2441.0,4809.22,4495.8691150984005,8767.5,7841.0,926.5,1,Moderate Risk,Promising New,312,6
664277,0,0.0079644015,Low (<25%),70.5954022702469,6882.0,8935.03,8863.867833665456,3365.0,2743.0,622.0,1,Moderate Risk,Loyal,334,10
664379,0,0.0021354489,Low (<25%),18.345162259784445,10845.0,8609.16,8590.775578748076,3710.0,2929.0,781.0,1,Moderate Risk,Hibernating,323,8
664493,0,0.027774079,Low (<25%),214.40425511948973,3219.0,11513.16,7719.581092841629,2216.5,3694.0,-1477.5,1,Moderate Risk,Hibernating,124,7
664666,0,0.010333359,Low (<25%),33.7546703577349,9205.0,3300.68,3266.57288861588,10922.5,9756.0,1166.5,1,Moderate Risk,Loyal,331,7
664684,0,0.00019890245,Low (<25%),0.9389629428823861,13406.0,4721.66,4720.720850257933,8978.5,7419.0,1559.5,0,Loyal Champions,Loyal,332,8
664705,0,0.0420837,Low (<25%),109.97294246607768,5343.0,3546.4,2613.1956664,10658.5,10911.0,-252.5,1,Moderate Risk,Lost,121,4
664737,0,0.010397028,Low (<25%),51.62830644092258,7911.0,5017.85,4965.6792730502,8267.5,6944.0,1323.5,1,Moderate Risk,Loyal,342,9
664759,0,0.16775168,Low (<25%),657.7186008036394,997.0,5417.74,3920.7869679972177,7415.0,8782.0,-1367.0,1,Moderate Risk,Hibernating,212,5
664771,0,0.0047169006,Low (<25%),13.329523858378295,11470.0,2839.3,2825.9073041264205,11612.5,10441.0,1171.5,1,Moderate Risk,Hibernating,321,6
664799,0,0.89793843,Critical (>75%),357.7145752482379,1990.0,7416.2,398.3731660178949,5166.5,12967.0,-7800.5,1,Moderate Risk,Lost,113,5
664856,0,0.040572114,Low (<25%),280.2930176437045,2556.0,7200.66,6908.51400160476,5429.5,4506.0,923.5,1,Moderate Risk,Hibernating,323,8
665024,0,0.010160053,Low (<25%),223.8316658556786,3103.0,22256.69,22030.56084999543,624.5,480.0,144.5,1,Moderate Risk,Loyal,334,10
665100,0,0.014688609,Low (<25%),98.7850200256325,5727.0,8873.2,6725.280795862461,3413.5,4676.0,-1262.5,1,Moderate Risk,Hibernating,123,6
665467,0,0.006146901,Low (<25%),30.905914674852447,9494.0,5817.83,5027.885543439279,6658.0,6847.0,-189.0,1,Moderate Risk,Hibernating,223,7
665548,0,0.019411605,Low (<25%),88.60601708288354,6097.0,4654.95,4564.58994930525,9089.0,7722.0,1367.0,1,Moderate Risk,Loyal,342,9
665646,0,0.105845466,Low (<25%),960.8316727374755,550.0,13197.93,9077.6838068574,1775.5,2602.0,-826.5,1,Moderate Risk,Hibernating,114,6
665679,0,0.04223044,Low (<25%),512.0389996359445,1368.0,14558.42,12124.879580604524,1457.5,1633.0,-175.5,1,Moderate Risk,Hibernating,214,7
665701,0,0.005928964,Low (<25%),86.2142603859537,6170.0,14627.93,14541.20152963548,1447.0,1177.0,270.0,1,Moderate Risk,Loyal,334,10
