loyalty_number,total_flights_sum,total_flights_mean,total_flights_max,total_flights_std,points_accumulated_sum,points_accumulated_mean,points_redeemed_sum,points_redeemed_mean,distance_sum,distance_mean,months_with_flights,tenure_months,activity_rate,hyperbolic_flight_score,hyperbolic_distance_score,flights_last_3m,flights_last_6m,flights_last_12m,recency_ratio,total_pts_accumulated,total_pts_redeemed,net_unredeemed_points,redemption_ratio,recent_redemption_ratio,redemption_trend,loss_aversion_score,tier_rank,flight_trajectory,flights_first_6m_avg,flights_last_6m_avg,flight_cv,longest_active_streak,months_since_last_flight,mean_fe_deviation,std_fe_deviation,seasonal_volatility,last_flight_quarter,last_flight_month_of_year,clv,salary,province,marital_status,education,gender,enrollment_year,clv_percentile,churned
647133,17,0.9444444444444444,4,1.3920878193318216,22672.0,1259.5555555555557,1574,87.44444444444444,22672.0,1259.5555555555557,7,18,0.3888888888888889,8.707120680456267,11952.492627636893,4,4,16,0.25,22672.0,1574,21098.0,0.06942484121383204,0.047206817259569864,-0.022218023954262173,0.17317722442281408,3,0.5,0.16666666666666666,0.6666666666666666,1.4739753381160463,2,0,-0.5120776739104236,1.3965480769096827,1.388888888888889,2,6,8336.08,73544.0,8,2,1,0,2017,0.7000742115027829,0
647214,38,2.111111111111111,5,1.9670488163112865,53055.0,2947.5,462,25.666666666666668,53055.0,2947.5,12,18,0.6666666666666666,16.116236803161463,21431.72065559223,8,13,26,0.3076923076923077,53055.0,462,52593.0,0.008707944585807181,0.0,-0.008707944585807181,0.462231783887137,2,0.16666666666666652,2.0,2.1666666666666665,0.9317599656211357,6,0,0.6491453321206273,1.9666340189346092,2.0,2,6,9642.21,58329.0,6,0,0,0,2015,0.7852319109461967,0
647491,32,1.7777777777777777,5,1.6647047275914606,50817.0,2823.1666666666665,2073,115.16666666666667,50817.0,2823.1666666666665,13,18,0.7222222222222222,10.306444277887124,13150.386739948739,5,8,18,0.2777777777777778,50817.0,2073,48744.0,0.040793435267725366,0.0,-0.040793435267725366,0.4144248164799466,1,-1.0000000000000002,2.3333333333333335,1.3333333333333333,0.9363964092701966,8,0,0.32381078763381094,1.6728300100840638,1.25,2,6,3728.83,73544.0,6,2,1,1,2014,0.2250834879406308,0
647658,24,4.8,20,8.67179335547152,29592.0,5918.4,0,0.0,19728.0,3945.6,2,5,0.4,23.47826086956522,19233.391304347828,24,24,24,1.0,29592.0,0,29592.0,0.0,0.0,0.0,0.26166384469699766,1,0.0,4.8,4.8,1.8066236157232334,2,0,3.2917244769760203,8.67179335547152,6.08,2,6,3861.49,100159.0,1,1,0,0,2018,0.23799628942486084,0
647672,20,1.1111111111111112,5,1.6409785061104059,28032.0,1557.3333333333333,435,24.166666666666668,28032.0,1557.3333333333333,8,18,0.4444444444444444,6.860465898578758,11523.86251787066,4,4,12,0.3333333333333333,28032.0,435,27597.0,0.015517979452054794,0.0,-0.015517979452054794,0.24013025504984642,1,-0.6666666666666666,1.3333333333333333,0.6666666666666666,1.4768806554993652,3,1,-0.34285587903285575,1.6492206856842504,1.3333333333333333,2,5,8140.0,73544.0,8,0,1,1,2013,0.6833766233766234,0
647684,30,1.6666666666666667,5,1.7149858514250884,44980.0,2498.8888888888887,0,0.0,44980.0,2498.8888888888887,11,18,0.6111111111111112,9.932394099246826,13662.878119267674,3,4,19,0.15789473684210525,44980.0,0,44980.0,0.0,0.0,0.0,0.3985631797370289,1,-1.1666666666666665,1.8333333333333333,0.6666666666666666,1.028991510855053,4,1,0.21269967652269983,1.7321203996756396,1.513888888888889,2,5,9594.25,125880.0,6,0,4,1,2015,0.7836734693877551,0
647726,32,1.7777777777777777,6,1.9267636857314898,50495.0,2805.277777777778,399,22.166666666666668,50495.0,2805.277777777778,10,18,0.5555555555555556,10.610588664340337,17235.774161580666,0,5,22,0.0,50495.0,399,50096.0,0.00790177245271809,0.0,-0.00790177245271809,0.440568670712152,3,-0.8333333333333334,1.6666666666666667,0.8333333333333334,1.0838045732239632,5,3,0.32125565942290973,1.937195618253587,1.5277777777777777,1,3,9667.13,85240.0,6,0,0,0,2015,0.7869387755102041,0
647791,11,0.6111111111111112,4,1.2432826042324119,16393.0,910.7222222222222,0,0.0,16393.0,910.7222222222222,4,18,0.2222222222222222,5.861756664388243,8653.72846889952,0,4,11,0.0,16393.0,0,16393.0,0.0,0.0,0.0,0.14423894716688504,2,0.6666666666666666,0.0,0.6666666666666666,2.034462443289401,3,4,-0.8508546678793728,1.2426262320851704,1.2222222222222223,1,2,2787.5,77645.0,8,1,0,1,2017,0.12849721706864564,0
647894,23,1.2777777777777777,4,1.274434386908933,39511.0,2195.0555555555557,0,0.0,39511.0,2195.0555555555557,11,18,0.6111111111111112,8.225813517880251,13976.540814699034,5,7,13,0.38461538461538464,39511.0,0,39511.0,0.0,0.0,0.0,0.3499082237106492,1,-0.5,1.6666666666666667,1.1666666666666667,0.9973834332330781,4,0,-0.17618921236618906,1.2775498822438887,1.1111111111111112,2,6,5341.44,73544.0,0,1,1,0,2013,0.4387384044526902,0
647956,7,0.3888888888888889,3,0.8498365855987975,6906.0,383.6666666666667,0,0.0,6906.0,383.6666666666667,4,18,0.2222222222222222,3.8881808178984043,3812.71625710618,0,3,7,0.0,6906.0,0,6906.0,0.0,0.0,0.0,0.05983785595784055,2,0.5,0.0,0.5,2.1852940772540506,4,4,-1.073076890101595,0.8468765021236789,0.7777777777777777,1,2,20477.11,74580.0,1,1,0,1,2017,0.9423747680890538,0
648043,31,1.7222222222222223,5,1.7083034430670598,49471.0,2748.3888888888887,467,25.944444444444443,49471.0,2748.3888888888887,10,18,0.5555555555555556,14.801728468450365,25886.95204989237,3,12,26,0.11538461538461539,49471.0,467,49004.0,0.009439873865496958,0.0,-0.009439873865496958,0.4302623648745262,1,1.1666666666666665,0.8333333333333334,2.0,0.9919181282324863,5,0,0.2682552320782554,1.7040801071580987,1.4722222222222223,2,6,13727.8,73544.0,6,2,1,0,2014,0.8769573283858998,0
648077,24,1.3333333333333333,5,1.4950900031928043,38907.0,2161.5,1000,55.55555555555556,38907.0,2161.5,11,18,0.6111111111111112,9.82181113989763,15175.022329063537,2,7,18,0.1111111111111111,38907.0,1000,37907.0,0.025702315778651657,0.06577932098765432,0.04007700520900266,0.32701155844446,2,0.16666666666666674,1.0,1.1666666666666667,1.1213175023946034,4,0,-0.1286324456571506,1.4990748348682588,1.25,2,6,9025.07,68023.0,8,1,3,1,2015,0.7538033395176252,0
648365,34,1.8888888888888888,6,1.7111705277859945,49426.0,2745.8888888888887,0,0.0,49426.0,2745.8888888888887,13,18,0.7222222222222222,11.674849871408892,20272.65286587671,3,9,21,0.14285714285714285,49426.0,0,49426.0,0.0,0.0,0.0,0.43811701672611,1,-0.6666666666666665,2.1666666666666665,1.5,0.9059138088278795,5,1,0.43492189874492204,1.7181467830644477,1.25,2,5,5470.06,71792.0,8,1,0,1,2014,0.4571799628942486,0
648380,21,1.1666666666666667,3,1.0981267472114393,33783.0,1876.8333333333333,817,45.388888888888886,33783.0,1876.8333333333333,11,18,0.6111111111111112,6.0456869403229225,9958.817556697364,2,6,10,0.2,33783.0,817,32966.0,0.02418376106325667,0.08340138832176398,0.059217627258507315,0.2846266994073734,2,-0.8333333333333333,1.8333333333333333,1.0,0.9412514976098051,4,0,-0.2952991123238173,1.103545919221042,0.8333333333333334,2,6,16301.97,100817.0,3,1,4,0,2014,0.912987012987013,0
648432,14,0.7777777777777778,3,1.114374293206496,17059.0,947.7222222222222,851,47.27777777777778,17059.0,947.7222222222222,7,18,0.3888888888888889,8.369542393139382,11080.231192473864,4,4,14,0.2857142857142857,17059.0,851,16208.0,0.04988569083768099,0.054046242774566475,0.004160551936885484,0.13547973971024566,1,0.6666666666666666,0.0,0.6666666666666666,1.4327669484083518,4,0,-0.676189212366189,1.117935937540655,1.027777777777778,2,6,2819.11,96350.0,3,1,0,0,2017,0.13465677179962895,0
648455,33,1.8333333333333333,6,1.757337558387018,53260.0,2958.8888888888887,345,19.166666666666668,53260.0,2958.8888888888887,14,18,0.7777777777777778,15.696361477952173,21008.565966981892,8,13,24,0.3333333333333333,53260.0,345,52915.0,0.0064776567780698464,0.02319171820381823,0.016714061425748383,0.46611786625114665,3,0.6666666666666665,1.5,2.1666666666666665,0.9585477591201917,5,0,0.3768112149784653,1.7536035310738922,1.5,2,6,36057.54,98006.0,0,2,0,0,2012,0.9910575139146568,0
648533,24,1.3333333333333333,5,1.6803361008336117,38987.0,2165.9444444444443,2642,146.77777777777777,38987.0,2165.9444444444443,9,18,0.5,9.82747428700917,18162.537058158163,2,4,18,0.1111111111111111,38987.0,2642,36345.0,0.06776617846974632,0.14872021182700795,0.08095403335726163,0.2999386867097686,1,-0.33333333333333337,1.0,0.6666666666666666,1.260252075625209,3,0,-0.1206336568106335,1.6921661569307858,1.3333333333333333,2,6,8682.23,40070.0,5,1,3,0,2014,0.7330983302411874,0
648575,36,2.0,6,2.1143765594836976,58361.0,3242.277777777778,342,19.0,58361.0,3242.277777777778,12,18,0.6666666666666666,17.658488136458576,29733.311921789584,7,11,30,0.23333333333333334,58361.0,342,58019.0,0.005860077791675948,0.0,-0.005860077791675948,0.5115492485358543,1,0.8333333333333333,1.0,1.8333333333333333,1.0571882797418488,5,0,0.5460330098560332,2.11701052192962,2.0,2,6,27386.15,73544.0,8,1,1,1,2015,0.9750649350649351,0
648586,28,1.5555555555555556,4,1.6528841894672626,34867.0,1937.0555555555557,482,26.77777777777778,34867.0,1937.0555555555557,10,18,0.5555555555555556,13.888797033331212,15863.542952016713,7,10,24,0.2916666666666667,34867.0,482,34385.0,0.013823959617976883,0.04991198094646371,0.036088021328486826,0.30009807021816254,3,1.0,0.6666666666666666,1.6666666666666667,1.0625684075146689,3,1,0.09903343720068754,1.65172829786896,1.6666666666666667,2,5,13297.64,96615.0,8,1,0,0,2016,0.8705751391465677,0
648596,21,1.1666666666666667,4,1.5434872662825794,34918.0,1939.888888888889,0,0.0,34918.0,1939.888888888889,8,18,0.4444444444444444,6.082390817469205,10903.149132138858,0,3,12,0.0,34918.0,0,34918.0,0.0,0.0,0.0,0.30904660128805606,1,-1.0,1.5,0.5,1.3229890853850679,3,4,-0.28730032347730017,1.5563578740359392,1.3333333333333333,1,2,6769.32,73544.0,8,2,1,1,2017,0.5694619666048237,0
648648,21,1.1666666666666667,3,1.0981267472114393,27600.0,1533.3333333333333,399,22.166666666666668,27600.0,1533.3333333333333,11,18,0.6111111111111112,9.002658109033488,11256.159327685757,5,8,15,0.3333333333333333,27600.0,399,27201.0,0.014456521739130436,0.0,-0.014456521739130436,0.23691707756115707,1,0.33333333333333326,1.0,1.3333333333333333,0.9412514976098051,5,1,-0.28730032347730017,1.0944678844629092,0.9583333333333334,2,5,4619.45,101643.0,6,1,0,1,2015,0.3190352504638219,0
648653,17,0.9444444444444444,4,1.4741786236338812,25819.0,1434.388888888889,0,0.0,25819.0,1434.388888888889,7,18,0.3888888888888889,9.920822213659221,13611.278478188608,4,5,17,0.23529411764705882,25819.0,0,25819.0,0.0,0.0,0.0,0.22809735190351973,1,0.8333333333333334,0.0,0.8333333333333334,1.5608950132594037,3,0,-0.5095225456995224,1.4768728142478995,1.388888888888889,2,6,7614.14,51878.0,6,1,0,1,2017,0.6366975881261595,0
648924,19,1.0555555555555556,5,1.5519332240873458,26710.0,1483.888888888889,412,22.88888888888889,26710.0,1483.888888888889,8,18,0.4444444444444444,14.372950983086465,19148.179109701687,10,16,19,0.5263157894736842,26710.0,412,26298.0,0.015424934481467615,0.020168396318778148,0.004743461837310533,0.22877465630341726,1,2.6666666666666665,0.0,2.6666666666666665,1.4702525280827485,6,0,-0.3984114345884113,1.5223055606858553,1.3472222222222223,2,6,2730.35,78300.0,6,1,0,1,2017,0.1158812615955473,0
649052,19,1.0555555555555556,5,1.6617574758359688,27726.0,1540.3333333333333,0,0.0,27726.0,1540.3333333333333,6,18,0.3333333333333333,4.339005033505234,7537.5221566871505,3,3,8,0.375,27726.0,0,27726.0,0.0,0.0,0.0,0.24506297654098658,1,-1.3333333333333333,1.8333333333333333,0.5,1.5742965560551283,3,2,-0.3984114345884113,1.6718090681150093,1.0,2,4,11085.88,82463.0,1,1,0,1,2015,0.828682745825603,0
649054,31,1.7222222222222223,6,1.8408935028645432,62410.0,3467.222222222222,0,0.0,62410.0,3467.222222222222,12,18,0.6666666666666666,13.365102748603775,26595.564508998934,8,14,18,0.4444444444444444,62410.0,0,62410.0,0.0,0.0,0.0,0.5536291668534667,1,0.16666666666666696,2.1666666666666665,2.3333333333333335,1.0689059048890897,4,0,0.2682552320782554,1.8317504004145897,1.25,2,6,4379.77,66845.0,6,0,0,1,2014,0.29183673469387755,0
649089,36,7.2,20,9.959919678390985,50988.0,10197.6,0,0.0,33992.0,6798.4,2,5,0.4,33.39130434782609,32421.565217391304,36,36,36,1.0,50988.0,0,50988.0,0.0,0.0,0.0,0.45201334901961976,1,0.0,7.2,7.2,1.3833221775543034,2,0,5.69172447697602,9.959919678390985,8.64,2,6,2673.32,21022.0,0,1,0,1,2018,0.10178107606679035,0
649104,29,1.6111111111111112,5,1.8515141304249878,48731.0,2707.277777777778,0,0.0,48731.0,2707.277777777778,10,18,0.5555555555555556,12.869109754797535,20750.419072994526,3,10,23,0.13043478260869565,48731.0,0,48731.0,0.0,0.0,0.0,0.4319339495404574,2,0.6666666666666667,1.0,1.6666666666666667,1.1492156671603373,4,1,0.1491453321206272,1.8510734436652312,1.5833333333333333,2,5,7378.51,73544.0,6,2,1,1,2015,0.6129499072356215,0
649194,27,1.5,5,1.5048939771136505,40735.0,2263.0555555555557,875,48.611111111111114,40735.0,2263.0555555555557,13,18,0.7222222222222222,8.58621466306157,13482.60886144819,2,5,16,0.125,40735.0,875,39860.0,0.02148029949674727,0.0,-0.02148029949674727,0.3454302748944272,3,-0.9999999999999999,1.8333333333333333,0.8333333333333334,1.0032626514091003,6,1,0.043477881645132,1.5143981395058939,1.2222222222222223,2,5,26770.45,51177.0,6,1,0,0,2013,0.9740630797773655,0
649321,24,1.3333333333333333,4,1.6803361008336117,33214.0,1845.2222222222222,377,20.944444444444443,33214.0,1845.2222222222222,8,18,0.4444444444444444,15.628690574792524,21483.62864818839,8,16,24,0.3333333333333333,33214.0,377,32837.0,0.01135063527428193,0.0,-0.01135063527428193,0.2872352517731278,2,2.6666666666666665,0.0,2.6666666666666665,1.260252075625209,6,0,-0.12863244565715057,1.6564754499365035,1.5,2,6,4175.95,48781.0,9,1,0,0,2017,0.26964749536178106,0
649422,22,1.2222222222222223,3,1.3527990831890464,31621.0,1756.7222222222222,1027,57.05555555555556,31621.0,1756.7222222222222,9,18,0.5,13.042810729253002,19402.035678953078,8,9,20,0.4,31621.0,1027,30594.0,0.03247841624237058,0.03381041277743207,0.0013319965350614901,0.26179018787630537,1,1.1666666666666667,0.3333333333333333,1.5,1.1068356135183106,4,0,-0.23174476792174462,1.3474619540062382,1.222222222222222,2,6,2553.67,86009.0,6,1,0,0,2012,0.0727643784786642,0
649442,20,1.1111111111111112,5,1.6764419215528672,25668.0,1426.0,422,23.444444444444443,25668.0,1426.0,8,18,0.4444444444444444,13.008356619429133,15554.901488280251,8,10,20,0.4,25668.0,422,25246.0,0.0164407043789933,0.04174497972104066,0.02530427534204736,0.21933338621443782,1,1.6666666666666667,0.0,1.6666666666666667,1.5087977293975805,4,0,-0.34285587903285575,1.6673550241178896,1.4444444444444444,2,6,13441.01,90991.0,0,1,0,0,2017,0.8730983302411874,0
649487,16,0.8888888888888888,6,1.6764419215528672,22561.0,1253.388888888889,0,0.0,22561.0,1253.388888888889,6,18,0.3333333333333333,6.980563027582826,9680.882419361787,0,2,16,0.0,22561.0,0,22561.0,0.0,0.0,0.0,0.19911255637710812,2,0.3333333333333333,0.0,0.3333333333333333,1.8859971617469757,4,5,-0.573076890101595,1.6870459023375202,1.4444444444444444,1,1,7261.62,73544.0,6,2,1,1,2017,0.6022263450834879,1
649656,30,1.6666666666666667,5,1.8470962903655976,44258.0,2458.777777777778,1291,71.72222222222223,44258.0,2458.777777777778,10,18,0.5555555555555556,12.875335493054935,19125.210709716863,9,13,19,0.47368421052631576,44258.0,1291,42967.0,0.029169867594559175,0.0,-0.029169867594559175,0.36955088402051334,2,0.33333333333333326,1.8333333333333333,2.1666666666666665,1.1082577742193584,3,0,0.20470088767618277,1.83929529335114,1.5833333333333333,2,6,2953.62,87867.0,6,1,0,0,2014,0.16040816326530613,0
649680,5,0.2777777777777778,4,0.9582800496696,6604.0,366.8888888888889,0,0.0,6604.0,366.8888888888889,2,18,0.1111111111111111,3.6281859070464773,4978.350824587707,1,5,5,0.2,6604.0,0,6604.0,0.0,0.0,0.0,0.057151113094434686,3,0.8333333333333334,0.0,0.8333333333333334,3.4498081788105597,1,1,-1.1787443405770903,0.9465202203645109,0.6944444444444445,2,5,7761.27,63472.0,1,1,0,0,2017,0.649239332096475,0
649770,13,0.7222222222222222,5,1.3197840980097755,21700.0,1205.5555555555557,457,25.38888888888889,21700.0,1205.5555555555557,6,18,0.3333333333333333,5.84464991530209,11799.235107284021,4,6,8,0.5,21700.0,457,21243.0,0.02105990783410138,0.0,-0.02105990783410138,0.1834406176562896,1,0.16666666666666663,0.8333333333333334,1.0,1.8273933664750737,2,0,-0.7317447679217446,1.3143129092330574,0.7777777777777778,2,6,14567.27,73544.0,6,2,1,1,2017,0.8922077922077922,0
649802,15,0.8333333333333334,4,1.200490095997562,16896.0,938.6666666666666,537,29.833333333333332,16896.0,938.6666666666666,8,18,0.4444444444444444,8.141915894161924,8484.082421124589,3,7,14,0.21428571428571427,16896.0,537,16359.0,0.031782670454545456,0.0,-0.031782670454545456,0.1393617809112005,3,1.0,0.16666666666666666,1.1666666666666667,1.4405881151970743,4,1,-0.6231887850215346,1.1950173725370743,1.0555555555555556,2,5,8356.18,73544.0,1,1,1,0,2016,0.7018923933209648,0
649855,24,1.3333333333333333,3,1.1375929179890423,37318.0,2073.222222222222,0,0.0,37318.0,2073.222222222222,12,18,0.6666666666666666,12.569052101138032,20195.400834429518,7,15,18,0.3888888888888889,37318.0,0,37318.0,0.0,0.0,0.0,0.33039820020253974,1,1.5,1.0,2.5,0.8531946884917817,7,0,-0.1206336568106335,1.108418734854826,1.0833333333333333,2,6,8071.65,73544.0,6,2,1,1,2015,0.6771428571428572,0
649961,31,1.7222222222222223,5,1.742397116738403,46886.0,2604.777777777778,898,49.888888888888886,46886.0,2604.777777777778,12,18,0.6666666666666666,13.695557299577802,20179.47230584166,3,7,27,0.1111111111111111,46886.0,898,45988.0,0.019152838800494818,0.07499685415880207,0.055844015358307256,0.3997254785802965,2,0.5000000000000001,0.6666666666666666,1.1666666666666667,1.011714454880363,4,1,0.26025644323173824,1.7526020862341374,1.5,2,5,10996.71,73544.0,1,2,1,0,2012,0.8261224489795919,0
649972,15,0.8333333333333334,4,1.200490095997562,25493.0,1416.2777777777778,1262,70.11111111111111,25493.0,1416.2777777777778,8,18,0.4444444444444444,4.9334310146740155,8176.610588124082,0,3,10,0.0,25493.0,1262,24231.0,0.04950378535284196,0.0,-0.04950378535284196,0.2033773999951399,1,-0.33333333333333337,0.8333333333333334,0.5,1.4405881151970743,3,4,-0.6206336568106335,1.2090929013100566,0.8333333333333334,1,2,8272.33,102659.0,5,1,0,0,2015,0.6949536178107607,1
649994,40,2.2222222222222223,4,1.3527990831890466,55856.0,3103.1111111111113,989,54.94444444444444,55856.0,3103.1111111111113,15,18,0.8333333333333334,17.607774192626263,26101.528396120317,8,17,28,0.2857142857142857,55856.0,989,54867.0,0.01770624462904612,0.0,-0.01770624462904612,0.4779083777977604,3,0.8333333333333335,2.0,2.8333333333333335,0.608759587435071,7,0,0.7657001038673542,1.343630413995221,1.111111111111111,2,6,10295.47,49997.0,3,1,0,0,2013,0.8051576994434138,0
650290,16,0.8888888888888888,4,1.278274981412284,25524.0,1418.0,463,25.72222222222222,25524.0,1418.0,7,18,0.3888888888888889,4.693963100866,8619.03040622516,0,0,11,0.0,25524.0,463,25061.0,0.018139790001567152,0.0,-0.018139790001567152,0.21733849370314517,3,-0.8333333333333334,0.8333333333333334,0.0,1.4380593540888196,2,7,-0.567633229465979,1.2930479290434724,1.2222222222222223,4,11,5229.68,74119.0,2,0,3,1,2013,0.418886827458256,1
650358,22,1.2222222222222223,4,1.262842524557225,32602.0,1811.2222222222222,769,42.72222222222222,32602.0,1811.2222222222222,11,18,0.6111111111111112,11.056515162442153,15622.688611019825,8,11,16,0.5,32602.0,769,31833.0,0.023587509968713574,0.021974260679079958,-0.0016132492896336163,0.27495863614312216,1,0.8333333333333333,1.0,1.8333333333333333,1.0332347928195476,3,0,-0.23174476792174462,1.2494766433832156,1.222222222222222,2,6,3588.93,73544.0,1,2,1,1,2014,0.21369202226345083,0
650377,30,1.6666666666666667,6,1.9402850002906638,51308.0,2850.4444444444443,778,43.22222222222222,51308.0,2850.4444444444443,11,18,0.6111111111111112,15.197978274313925,26715.75783305877,9,9,25,0.36,51308.0,778,50530.0,0.015163327356357684,0.046780109434189164,0.03161678207783148,0.44114651029115953,1,0.6666666666666666,0.8333333333333334,1.5,1.1641710001743981,3,0,0.2126996765226998,1.9431549596003772,1.777777777777778,2,6,2704.54,115412.0,8,1,4,1,2013,0.10920222634508349,0
650420,28,1.5555555555555556,6,1.7895849739771974,38159.0,2119.9444444444443,1083,60.166666666666664,38159.0,2119.9444444444443,10,18,0.5555555555555556,15.338952742165882,20275.460172058552,8,12,25,0.32,38159.0,1083,37076.0,0.028381246888021176,0.0,-0.028381246888021176,0.31892923790821465,3,1.5,0.5,2.0,1.1504474832710554,5,0,0.09903343720068752,1.784617421495602,1.4305555555555556,2,6,6473.33,73544.0,1,1,1,0,2016,0.5509090909090909,0
650445,52,2.888888888888889,6,1.8435543958499068,63743.0,3541.277777777778,853,47.388888888888886,63743.0,3541.277777777778,15,18,0.8333333333333334,20.519434159809904,24913.164487186248,11,11,35,0.3142857142857143,63743.0,853,62890.0,0.013381861537737478,0.0,-0.013381861537737478,0.5504337529542208,1,-1.0000000000000002,2.8333333333333335,1.8333333333333333,0.6381534447172754,12,0,1.4349218987449222,1.86036341568602,1.6111111111111114,2,6,4529.06,79568.0,6,1,0,0,2016,0.30968460111317253,0
650466,47,2.611111111111111,5,1.5769997160986309,83484.0,4638.0,0,0.0,83484.0,4638.0,17,18,0.9444444444444444,16.862720898817653,33159.259166629825,8,12,29,0.27586206896551724,83484.0,0,83484.0,0.0,0.0,0.0,0.741113998321729,2,-1.0,3.0,2.0,0.6039573380803267,9,0,1.1491453321206273,1.5893348281219277,1.25,2,6,4623.54,73544.0,1,2,1,1,2016,0.31929499072356216,0
650486,28,1.5555555555555556,6,1.7225911474978353,41170.0,2287.222222222222,632,35.111111111111114,41170.0,2287.222222222222,11,18,0.6111111111111112,11.38825075410307,17160.3374669474,1,8,22,0.045454545454545456,41170.0,632,40538.0,0.015350983726014088,0.05397096498719044,0.03861998126117635,0.35353323588804886,2,0.33333333333333326,1.0,1.3333333333333333,1.1073800233914655,3,1,0.09358977656507164,1.7270327835273978,1.5,2,5,3738.44,125128.0,0,2,4,0,2013,0.22667903525046382,0
650529,37,2.0555555555555554,7,2.0138409955990952,67356.0,3742.0,2165,120.27777777777777,67356.0,3742.0,12,18,0.6666666666666666,15.875556123500358,28425.684389756632,9,13,26,0.34615384615384615,67356.0,2165,65191.0,0.03214264505018113,0.049513226472612845,0.017370581422431718,0.5597799798035197,3,0.33333333333333326,1.8333333333333333,2.1666666666666665,0.9797064302914519,4,0,0.5990334372006875,2.01289239199362,1.8333333333333333,2,6,7427.85,89198.0,6,1,0,0,2017,0.6179220779220779,0
650553,29,1.6111111111111112,5,1.8194662723831596,54851.0,3047.277777777778,0,0.0,54851.0,3047.277777777778,10,18,0.5555555555555556,10.592179091121764,18422.801463313157,3,4,20,0.15,54851.0,0,54851.0,0.0,0.0,0.0,0.4863805267723908,1,-0.8333333333333334,1.5,0.6666666666666666,1.1293238932033405,5,0,0.15714412096714428,1.8347554346950317,1.3333333333333333,2,6,4883.55,162087.0,8,0,2,0,2012,0.36189239332096473,0
650621,27,1.5,4,1.5048939771136505,34628.0,1923.7777777777778,1260,70.0,34628.0,1923.7777777777778,10,18,0.5555555555555556,11.715180500885745,14515.76394925976,9,9,18,0.5,34628.0,1260,33368.0,0.03638673905509992,0.04523784299184236,0.00885110393674244,0.284513586593881,2,0.0,1.5,1.5,1.0032626514091003,3,0,0.03803422100951608,1.5054783067465454,1.5,2,6,5044.86,75294.0,6,1,0,0,2013,0.38953617810760666,0
650657,27,1.5,6,1.7573375583870186,41354.0,2297.4444444444443,1265,70.27777777777777,41354.0,2297.4444444444443,12,18,0.6666666666666666,11.836082061059052,19433.443701546956,6,10,19,0.3157894736842105,41354.0,1265,40089.0,0.030589543937708564,0.040736896730669436,0.010147352792960872,0.3441895706245783,2,0.3333333333333335,1.3333333333333333,1.6666666666666667,1.1715583722580123,7,0,0.03803422100951608,1.75494220722291,1.7777777777777777,2,6,4463.61,73544.0,1,2,1,0,2015,0.30111317254174397,0
650704,30,1.6666666666666667,5,1.6803361008336117,39397.0,2188.722222222222,1215,67.5,39397.0,2188.722222222222,11,18,0.6111111111111112,12.187013447822947,14794.44341458167,5,9,22,0.22727272727272727,39397.0,1215,38182.0,0.030839911668401148,0.03674892703862661,0.0059090153702254615,0.3276582711892882,1,0.16666666666666674,1.3333333333333333,1.5,1.008201660500167,4,1,0.21269967652269983,1.6836492290353442,1.6666666666666667,2,5,8066.07,147572.0,1,1,2,0,2015,0.6766975881261595,0
650721,8,0.4444444444444444,3,0.9217771979249537,14251.0,791.7222222222222,920,51.111111111111114,14251.0,791.7222222222222,4,18,0.2222222222222222,5.429874473352735,9766.279112192156,4,6,8,0.5,14251.0,920,13331.0,0.06455687320188057,0.0,-0.06455687320188057,0.10944484918050323,2,1.0,0.0,1.0,2.073998695331146,2,1,-1.0175213345460394,0.9041708587559313,0.8888888888888888,2,5,5989.77,80816.0,6,2,0,1,2017,0.5207050092764378,0
650870,28,1.5555555555555556,5,1.4234267774809048,33117.0,1839.8333333333333,2039,113.27777777777777,33117.0,1839.8333333333333,13,18,0.7222222222222222,10.848486154168448,15583.005631660471,3,9,18,0.16666666666666666,33117.0,2039,31078.0,0.061569586617145275,0.06970807697342585,0.008138490356280573,0.25795954612819055,1,-0.16666666666666674,1.6666666666666667,1.5,0.9150600712377245,4,0,0.10158856541158873,1.425096441071243,1.0,2,6,2725.36,58725.0,1,1,0,1,2013,0.11413729128014842,0
651006,18,1.0,4,1.3284223283101428,23772.0,1320.6666666666667,890,49.44444444444444,23772.0,1320.6666666666667,8,18,0.4444444444444444,7.70879933539698,11325.465672910557,4,6,12,0.3333333333333333,23772.0,890,22882.0,0.037439003870099276,0.05521472392638037,0.017775720056281093,0.19440683954113247,1,0.0,1.0,1.0,1.3284223283101428,2,1,-0.45396699014396685,1.3290099090210024,1.1666666666666667,2,5,5165.81,63709.0,1,1,0,1,2016,0.4084601113172542,0
651020,22,1.2222222222222223,4,1.516790557318723,38736.0,2152.0,415,23.055555555555557,38736.0,2152.0,8,18,0.4444444444444444,13.894512440479014,25692.13295861664,6,14,22,0.2727272727272727,38736.0,415,38321.0,0.010713548120611318,0.0,-0.010713548120611318,0.3356860532168138,1,2.3333333333333335,0.0,2.3333333333333335,1.241010455988046,4,0,-0.23174476792174462,1.4961024894942088,1.361111111111111,2,6,5608.16,91847.0,6,1,0,1,2017,0.4802968460111317,0
