loyalty_number,total_flights_sum,total_flights_mean,total_flights_max,total_flights_std,points_accumulated_sum,points_accumulated_mean,points_redeemed_sum,points_redeemed_mean,distance_sum,distance_mean,months_with_flights,tenure_months,activity_rate,hyperbolic_flight_score,hyperbolic_distance_score,flights_last_3m,flights_last_6m,flights_last_12m,recency_ratio,total_pts_accumulated,total_pts_redeemed,net_unredeemed_points,redemption_ratio,recent_redemption_ratio,redemption_trend,loss_aversion_score,tier_rank,flight_trajectory,flights_first_6m_avg,flights_last_6m_avg,flight_cv,longest_active_streak,months_since_last_flight,mean_fe_deviation,std_fe_deviation,seasonal_volatility,last_flight_quarter,last_flight_month_of_year,clv,salary,province,marital_status,education,gender,enrollment_year,clv_percentile
578114,-0.030811194,-0.03632223,0.024140878,-0.06698326,-0.0803998,-0.08794242,-0.11562484,-0.1483939,-0.18419386,-0.070093036,-0.11063457,0.0,-0.23204842,0.032835267,-0.05094545,-0.39530516,-0.11242641,-0.03134206,-0.49800044,-0.029695736,-0.0025704321,-0.0046756812,-0.09899659,-0.010309501,-0.4898187,-0.07417101,-0.04872364,-0.23832323,-0.09369104,-0.026959483,-0.6410934,0.068683885,-0.8585464,0.034998044,-0.14938955,-0.23806247,-0.001466246,-0.034298953,-0.08458782,-0.1832827,-0.0503213,0.021210583,-0.037070457,0.01680759,-0.10771753,-0.1042211
578167,-0.02961057,-0.025370982,0.017183272,-0.15956159,-0.15433924,-0.34918714,-0.004624867,-0.020967508,0.032984145,0.09353355,-0.08551196,0.0,-0.042523038,-0.26542574,-0.12952285,-0.2276761,-0.2177184,-0.09722806,-0.56208,-0.038046338,0.006420704,-0.12281109,-0.09803708,-0.34407306,-0.49108064,-0.59573984,-0.06998225,-0.08772744,-0.017565107,-0.025850886,-0.65403324,-0.111806005,-0.5000083,0.12637626,-0.20353584,-0.1466901,-0.0018893401,0.028910484,-0.009872716,-0.28495476,-0.19376805,-0.0334335,0.020243254,-0.058513995,-0.01191352,0.023166822
578203,-0.009754387,0.022677498,-0.017074877,-0.010622208,0.005802747,0.01694295,-0.119957216,-0.25048512,-0.13290985,-0.046348475,-0.11021685,0.0,-0.114394404,-0.3571303,-0.2967299,-0.25591835,-0.126987,-0.1019734,-0.67323816,-0.008808731,0.011814849,-0.010139389,-0.05720256,-0.03871302,-0.687593,0.015591742,-0.010104632,0.023737306,-0.16901495,-0.05354156,-0.13113038,0.053797223,-1.0416306,-0.16830601,-0.087456085,-0.024513809,-0.00039438572,-0.057565603,0.15333523,-0.38052496,0.017895596,-0.051618364,0.0090080695,-0.03783702,0.018296897,0.12090276
578688,-0.059569765,-0.09887254,0.032437906,-0.25354168,-0.034879953,0.011014025,-0.16451949,0.0074497876,-0.081431136,-0.05939564,-0.18340483,0.0,-0.21160074,-0.3038791,-0.3636236,-0.38350713,-0.14413191,-0.053569295,-0.667082,-0.002709569,-0.10412337,-0.00035674172,-0.14174931,0.029350497,0.12886995,0.052186485,-0.03442406,-0.050213717,-0.16830224,-0.035299424,-0.19201984,0.01056144,-0.65725815,-0.045452554,-0.11146705,0.091802925,-0.0014755765,0.024235383,0.045465298,-0.06815053,-0.11003821,-0.047517724,-0.33926588,0.0074226856,0.04115943,0.025608478
578788,-0.06861647,0.030647662,-0.0025147684,-0.10624571,-0.047654632,0.053540416,-0.02640618,0.06432024,-0.0722608,-0.052245907,0.06095287,0.0,0.29732174,0.2040069,-0.00029214134,0.642445,0.60430694,-0.05867052,0.9724493,-0.006933355,0.0031011715,-0.066090986,-0.010464249,0.014889076,0.04315932,0.025059087,-0.16373944,-0.043785308,-0.102298185,0.21610737,0.40739974,-0.07361898,4.5027194,-0.020570055,-0.115729935,-0.17575431,-0.007368969,-0.04415013,-0.06930949,-0.20971252,-0.12031712,-0.018237246,0.0106684435,0.036557656,0.100406766,-0.053533763
578811,0.047326628,0.023093991,-0.22770388,-0.06053057,-0.111088224,-0.28901097,0.13906838,0.14639209,-0.077293746,-0.041568216,-0.15654565,0.0,-0.12932315,-0.08231225,-0.25519225,-0.17540301,-0.23897062,0.019319518,-0.30173224,-0.016914345,0.041695353,-0.03447624,-0.15733221,-0.15203023,-0.89197713,0.061472785,-0.008440539,-0.12509088,-0.18015236,0.011188391,-0.2600557,-0.0021812862,0.026458241,-0.18827677,-0.07861593,-0.000913093,-0.0052052313,-0.009042837,-0.20413925,-0.26603037,-0.048765056,0.021257268,0.0039223093,-0.059467837,-0.039208017,-0.1030547
578837,0.021655096,0.034561593,0.0073265913,-0.024862617,-0.012726168,0.026400367,-0.038009673,-0.08086407,-0.094430804,-0.07856402,-0.17009334,0.0,-0.36561808,-0.41981134,-0.403186,-0.16783404,-0.18436192,-0.0492142,-0.2722524,-0.010300907,-0.004475621,0.019735247,-0.1271533,-0.34235334,-0.9305424,0.018460356,-0.15103446,-0.20795542,-0.17972241,0.030460402,-0.79487336,-0.088465355,-0.16747634,-0.121002436,-0.08719674,-0.24583149,8.6677086e-05,-0.021090118,0.17646831,-0.14981592,-0.06311414,0.024367874,-0.009017505,0.015668407,-0.547841,0.119240664
578944,-0.089133695,-0.14193924,-0.090542085,-0.03477127,-0.30906788,-0.3258377,-0.03268683,0.09936535,0.037430044,-0.10877771,-0.16085862,0.0,-0.26030958,-0.27694738,-0.39078227,-0.53414243,-0.023347761,-0.18390986,-0.35322535,-0.15904914,0.009888168,0.102907285,-0.08668158,-0.41997194,-0.57909524,-0.51408273,-0.106100194,-0.15918662,-0.057105966,-0.05057598,-0.4241071,0.08680823,-0.8473768,-0.06350209,0.12540677,-0.2668918,-0.0008952116,-0.04860291,-0.041698847,-0.30195686,-0.08415735,-0.072759934,0.02508069,-0.02431576,-0.017551344,-0.044572446
578998,-0.12304166,-0.09148561,0.023647103,-0.026986504,-0.28081393,-0.5997935,0.05692903,-0.05580475,-0.015229617,-0.09415918,-0.07547498,0.0,-0.21876095,-0.13778342,-0.2717408,-0.3490453,-0.18434834,-0.123416655,-0.17193174,-0.19125502,0.030538678,0.12064479,-0.052552585,0.0031263465,-0.32967407,-0.35801062,0.035131156,-0.15550844,0.061910175,-0.16959378,-0.5644395,-0.013827694,-0.44732818,-0.05802984,-0.08552889,-0.3499896,-0.000780314,0.028894372,-0.88471985,-0.5695628,-0.12399338,-0.03045771,0.02814324,-0.017787023,-0.3273173,-0.091628715
579005,-0.091451906,-0.056802448,0.0284904,-0.18237172,-0.10355175,-0.25550285,-0.01875425,0.09393367,-0.09680083,0.013347632,-0.13395533,0.0,-0.36615276,-0.45734623,-0.16198918,-0.3374732,-0.152547,-0.08573115,-0.742808,-0.02419595,-0.0026505562,-0.09980647,-0.1640569,0.041789696,-0.106675275,-0.11749846,-0.03706144,-0.0651741,0.025916083,-0.05784268,-0.5221651,0.11193952,-0.57477474,-0.028660692,-0.114241034,0.06703897,-0.0013689996,0.025092088,-0.14127049,-0.33597836,-0.07934052,-0.02339089,0.022000458,-0.027253738,0.0071814475,-0.030754663
579015,-0.11202184,0.015278494,-0.3447955,-0.07683993,-0.06300617,0.05447169,-0.101710774,-0.007865407,-0.0014435388,-0.03843907,-0.050743844,0.0,0.175125,-0.09884824,-0.22242591,0.35575703,-0.31747168,-0.009167657,0.39865506,-0.05610813,-0.02295263,0.024815151,-0.13120349,-0.75334173,-1.6231703,0.07147688,-0.11137486,-0.02818972,0.44677523,-0.02885505,0.17181158,-0.15505081,-0.012467378,-0.08548895,-0.08878221,-0.167857,-0.029447678,-0.015334487,0.11170884,-0.2158666,-0.11454032,-0.034112837,-0.023360493,0.022278087,0.08990892,0.026387108
579034,-0.12194461,-0.12497838,0.010741122,-0.061386675,-0.13191918,-0.09823,-0.040295072,-0.120083705,0.02982976,-0.018531548,-0.16151188,0.0,-0.10148319,-0.02125908,-0.35054722,-0.23187128,-0.124504305,0.018124556,-0.46804896,-0.02153136,0.022081112,-0.020741798,-0.056867756,0.43291625,-0.24316433,-0.03444635,-0.027093032,-0.08430246,-0.13522269,-0.03735787,-0.42292318,-0.07178671,-0.7926144,0.0098345615,-0.123682484,-0.09276388,-0.0011833921,-0.056430846,-0.16208552,-0.4724811,-0.089127764,-0.051341742,0.027491348,0.020358942,-0.14227425,-0.10129013
579283,-0.06776342,0.11448969,-0.20865749,-0.07862102,-0.07774673,-0.07782097,-0.3698456,-0.542172,-0.020118808,-0.10668174,0.04728149,0.0,0.4362512,-0.4095614,-0.63421255,-0.35532206,-0.17087007,-0.02058226,-0.49454084,0.012102805,-0.01616706,-0.025547875,-0.092942476,-0.33314034,-0.6541401,0.09747674,-0.01713115,-0.15304805,0.5195819,-0.1660371,-0.19028814,-0.24319167,-0.81603414,-0.13679637,-0.13512956,0.052961376,0.004242206,-0.045200396,-0.19959809,-0.11211938,-0.06743253,-0.05224365,-0.011851152,0.02586093,0.012281138,-0.049883775
579318,-0.0141730085,-0.009960425,-0.014770847,-0.03353254,-0.0417579,-0.30285156,-0.0690271,-0.14549622,0.07483906,0.010990445,0.33466342,0.0,-0.14406149,-0.28901413,-0.26175797,-0.35643014,-0.15321632,-0.14117551,-0.3419186,-0.021374932,0.018666653,0.14989696,-0.2350918,-0.031403065,-0.23391618,-0.31306508,-0.019044321,0.0372221,-0.124118865,-0.11147222,-0.69007313,0.053345323,-0.47281048,0.09424914,-0.17053273,-0.51097286,0.00017096856,-0.018108862,-0.22322272,-0.2865621,-0.17585634,-0.053300284,-0.01616846,0.02073807,-0.85534537,-0.0052091405
579322,-0.25833747,-0.0136983,0.076562576,-0.076634176,0.019304337,0.0592457,-0.09028852,-0.2067144,-0.098571435,-0.042145845,-0.15511864,0.0,-0.07379278,-0.19156161,-0.024305485,0.31287333,-0.31627774,-0.21799849,0.34627944,-0.011624902,0.0025792276,0.041987795,0.1341982,0.0035196282,-0.33768812,0.11575376,0.051376667,-0.1999401,-0.24700806,0.019193202,-0.7421394,0.01309307,-0.7378055,-0.13695489,-0.07517942,-0.42573237,-0.01620684,-0.14516796,-0.05592952,-0.35194677,-0.06459689,-0.0013747313,0.015580266,0.0006575509,-0.20498942,-0.006399872
579377,0.0029441782,-0.10336211,-0.18833727,-0.29059228,-0.29366782,-0.41307178,0.014447206,-0.49234352,0.06670802,-0.072401874,-0.20152196,0.0,-0.24140997,-0.20917736,-0.6326531,-0.31590012,-0.15534382,0.18977493,-0.50120604,-0.12754248,-0.0069882805,0.1740554,-0.035010926,-0.03179732,-0.011718055,-0.37226513,-0.052678358,-0.085610956,-0.32967243,-0.16690716,-0.44408688,0.07847995,-0.81613207,-0.031341784,-0.18606034,0.030947076,-0.0007804053,-0.0478764,-0.17194048,-0.24112898,0.3144564,-0.07558817,0.0038629381,0.012655679,-0.082867116,-0.0016932285
579424,-0.05003641,0.088021345,-0.15409328,-0.12787664,-0.048861075,-0.009901041,-0.07092389,0.10019496,0.04356807,-0.03619485,0.045520183,0.0,0.58471185,-0.470584,-0.4251988,-0.3229574,-0.1692371,-0.0470135,-0.8175203,-0.03563611,-0.024092209,0.044165388,-0.04678045,0.049855027,0.12888896,0.18426035,-0.007593016,-0.0051363395,0.45944497,-0.15797305,0.35628727,-0.16598092,-0.8069107,-0.029418528,-0.18111172,0.018504307,-0.008997204,-0.020097682,-0.013158582,-0.8226242,-0.19149461,-0.060847957,-0.09711999,-0.056257755,0.008929526,0.06513297
579438,-0.16479647,-0.017167764,0.039476976,0.0057110493,0.07293757,-0.00429602,-0.023832517,0.06635831,-0.09701685,0.1719322,-0.03480036,0.0,0.5444407,0.38262925,0.23656553,-0.41390008,-0.1811144,0.08789196,-1.34315,0.008380732,-0.0071075466,-0.07884227,-0.10571718,0.0055977944,0.1161412,0.11374844,-0.13174942,-0.048512347,0.2543834,-0.021531252,-0.9192717,-0.00041412906,-0.762085,-0.016255094,-0.10474343,0.22424495,-0.0019325861,-0.04011952,-0.104305185,-0.9957231,-0.10760495,0.013697538,0.08270468,0.055069096,-0.2636769,0.018088989
579581,-0.05790699,0.0085335085,0.02192082,-0.17355984,0.017699884,0.054186832,-0.095191464,-0.22895317,-0.05760314,-0.024757138,0.03996913,0.0,-0.009369713,-0.18096976,-0.137901,-0.3974279,-0.09222808,-0.06383062,-0.8000742,-0.0057751895,-0.001709966,0.07269637,-0.02543046,-0.017983096,-0.7221275,0.10266706,-0.015834078,-0.04327695,-0.29132456,-0.030832965,-0.84194475,0.0013436216,-0.71092343,-0.1139511,-0.0900391,-0.18088104,-0.0071756253,0.018557904,-0.4504864,-0.23204078,-0.104981795,-0.036425013,0.013587023,0.014288441,-0.09695156,-0.11887489
579684,-0.04773432,-0.111272156,-0.08795482,0.045384843,-0.18740158,-0.19210277,-0.13455032,0.0057881307,0.01605899,-0.069588006,-0.07987361,0.0,-0.0051218322,-0.07926782,-0.21336526,0.65123373,0.02331344,0.02231378,0.8808587,-0.036356375,-0.03921316,0.2313332,-0.025098767,0.042192534,0.031773742,-0.36802128,0.08836293,-0.121368326,0.042011492,0.011673116,-0.51221424,0.108423136,2.2653415,-0.04939706,0.29689103,0.04464781,-0.009295518,0.20102964,-0.12438624,0.16334033,-0.10949714,-0.013104517,0.010019941,0.014307469,-0.09827566,-0.027689954
579710,-0.09043107,0.0768838,0.018720128,-0.006938299,-0.067825176,0.10463669,-0.1453697,0.011650673,-0.061920196,-0.061650656,-0.16503844,0.0,0.12063643,-0.12828119,-0.10166114,-0.25937667,-0.13657168,-0.008773746,-0.6590964,-0.03414255,-0.07828497,-0.097494565,-0.15557106,0.005948539,0.09760266,0.06835936,0.01958234,-0.08334261,0.5340411,-0.08518347,0.2103861,0.0023247018,-0.9243744,-0.03754688,-0.09685636,-0.086085394,-0.0010691587,-0.06373981,-0.10947711,-0.45083034,-0.064863324,-0.033602115,-0.017583873,-0.04274069,0.031733856,0.050366797
579726,0.0065774014,0.043784004,0.026409797,-0.042174276,-0.11802985,-0.07448042,-0.017587338,-0.03429923,-0.15852433,-0.08836998,-0.15640046,0.0,-0.17736079,-0.2344327,-0.8768613,-0.2778125,-0.046157546,-0.03263492,-0.5769996,-0.03507301,0.0029790592,-0.03428713,-0.04562659,-0.47650272,-0.32855985,-0.054292817,0.039119918,-0.036833547,-0.19898656,-0.03396501,-0.6082688,0.0937912,-0.57039374,-0.010842647,-0.09910537,0.04507911,-0.001553672,0.013553868,-0.18557857,0.012054561,-0.15552187,-0.04176933,-0.43321282,0.0150768105,0.04075699,-0.028153187
579785,-0.09703247,-0.12466681,-0.042023897,0.02060434,-0.24181339,-0.44668278,-0.06179257,0.10916868,-0.09113215,-0.026068937,-0.11534302,0.0,0.37770763,-0.34452364,-0.7862036,-0.68027544,-0.1315426,0.08058246,-1.4332142,-0.02379808,-0.0324002,0.005445976,-0.02975832,0.043460123,0.031894393,0.14255248,-0.07313358,-0.15951267,-0.055466447,-0.039254922,0.36096355,-0.0856981,-0.45132568,0.24406211,0.04303803,0.12966818,0.0020457024,0.039605953,0.0675943,-0.08840467,-0.24137802,-0.027414236,0.050360207,-0.037266262,-0.27582917,0.009344848
579847,-0.055051666,-0.08930337,0.01971336,-0.013963871,-0.10778086,-0.09454605,-0.05040445,-0.0034916499,-0.12052473,0.020072127,0.19607627,0.0,-0.11317727,-0.16044967,0.024736825,-0.32048565,0.019598164,-0.2054235,-0.6427857,0.018514838,-0.00051113,-0.14932041,-0.08616267,0.03161934,-0.26390827,-0.06421061,-0.025492596,-0.008866098,-0.07795438,-0.033399753,-0.64642006,0.07618624,-0.83236325,-0.11232346,-0.110618025,-0.20909238,-0.0019781408,-0.06097296,-0.24553742,-0.13648653,-0.031009264,0.0504856,-0.04879448,0.033040605,-0.036101926,-0.10343783
579890,-0.056832172,-0.09264519,-0.14674874,-0.22819941,-0.38122466,-0.2359786,0.17399283,-0.22848037,0.08350336,-0.09515423,-0.06365432,0.0,0.039149437,-0.13556358,0.022620097,-0.27715275,-0.034131374,0.006516814,-0.45425177,-0.09913289,0.07283278,0.24949116,-0.10754655,-0.074439555,-0.5450666,-0.32376787,-0.060721297,-0.18029991,-0.1307629,0.0054719048,-0.4392074,-0.037730496,-0.87159115,0.041407175,-0.1280752,-0.22895163,-0.0003274279,-0.049822275,0.10699979,-0.12401098,-0.15712228,0.030914197,-0.050559208,-0.031456597,-0.50372213,0.10297264
579931,-0.077250876,0.014228144,0.004516355,-0.07122625,-0.04256461,-0.0816678,-0.11586568,-0.2357364,-0.067892,-0.06431814,-0.106205985,0.0,-0.1035122,0.012205118,-0.21405436,-0.24541606,-0.12431173,-0.031148378,-0.53160924,-0.02797584,-0.034313403,-0.020263497,-0.2454537,-0.0043287273,-0.64105004,-0.03719119,-0.077197425,-0.0818733,-0.28345436,-0.03356251,-0.20017472,-0.089183435,-0.027393213,-0.13229053,-0.17368245,-0.0041244766,0.0093592545,0.03052544,-0.16076589,0.11983951,-0.11327587,0.018783428,0.02587939,-0.041184418,0.055349328,-0.03322004
579943,-0.102588154,0.050890878,0.03098067,-0.00057115103,-0.093919575,0.042513963,-0.1098236,-0.0002162687,-0.023614196,-0.051432796,-0.14664042,0.0,0.115283795,-0.18395153,-0.23108326,-0.3035852,-0.13345139,-0.0063733314,-0.53118753,-0.005755352,-0.050946914,0.008911228,-0.0746968,-0.32432494,-0.42661437,0.09661457,0.018428985,-0.1325944,-0.28203788,-0.0048423074,0.02874032,-0.16929105,-0.8720848,-0.005149358,-0.049612828,-0.2335978,-0.00067103305,-0.031870108,-0.35838,-0.37628344,-0.13445474,0.029044969,-0.013549579,-0.07338361,0.014039486,-0.20006813
579990,0.025207197,-0.021841276,0.018532045,-0.12928857,-0.1509803,-0.20702551,-0.20816442,-0.040772907,0.0077807955,0.10285728,-0.08749819,0.0,-0.11205224,-0.04805567,-0.15248138,-0.30083597,-0.1827813,0.04382718,-0.21079035,-0.022673203,-0.07612658,-0.09511493,-0.063613914,-0.019912971,0.0039740386,-0.46457493,0.024412213,-0.12678626,-0.13060917,-0.08780085,-0.6393329,-0.011144623,-0.83416533,0.062842056,-0.16587965,-0.2936534,-0.0018992202,-0.055175807,-0.027123978,-0.0043815817,-0.076241694,0.0069451346,0.04590595,0.021706808,-0.82050586,-0.009697883
580068,-0.06808681,0.046053544,0.0339507,0.01661166,-0.05651856,0.03633032,-0.09861165,0.052462727,-0.0388001,-0.049745265,0.06671842,0.0,0.33154133,0.18350859,-0.1458805,0.6853436,0.5788389,-0.06993009,0.9091278,-0.00601569,-0.023767006,-0.11532918,-0.1263529,0.029314805,0.059048794,-0.03670874,-0.014466913,-0.015104143,-0.12400591,0.17647001,0.39359194,-0.21074426,4.449847,-0.0034592957,-0.09427964,-0.055261668,0.007124714,0.017890546,0.0212084,-0.40068278,-0.114906676,-0.014109775,-0.055237457,0.02962378,-0.10992553,0.016950782
580159,-0.16110326,0.008022008,2.4881534e-05,0.071476705,-0.019265078,0.052101947,-0.1659376,-0.16235597,-0.12392527,-0.039594386,-0.108821504,0.0,0.19774815,-0.5850246,-0.5045415,-0.41457033,-0.0760666,-0.1795084,-0.21984184,-0.0005079162,0.03306349,0.05107339,-0.15208277,-0.23516826,-0.21037278,0.08741423,-0.038098447,0.080585904,0.31812084,-0.09171695,0.16440172,-0.05752951,-0.8109588,-0.21778916,-0.08371995,-0.31455144,-0.0006182931,-0.06570876,-0.16006458,-0.48574898,-0.029015638,-0.04644626,0.013025409,0.014207454,0.050785035,-0.015162483
580169,-0.06747372,0.09003902,0.037349667,-0.11413094,-0.07432442,0.08920266,-0.17895994,-0.12961958,0.018806307,-0.04687362,-0.043549336,0.0,0.35326713,0.11901868,-0.08918957,-0.24502957,-0.25967735,-0.07050137,-0.33671102,-0.016031703,-0.010562465,-0.06697103,0.20496607,-0.23405081,-1.0299308,0.12799239,-0.03348302,-0.12201069,-0.15597877,0.005151372,0.21778725,-0.09311338,-0.93767655,-0.010412527,-0.06818116,0.0041549252,0.00010007147,-0.03121339,0.19174449,-0.08172381,-0.07408974,0.004862723,0.05618651,0.03402721,0.07482468,0.112285145
580201,-0.10717939,-0.011630608,0.029323632,-0.21188883,0.018811684,0.045559797,-0.053746767,-0.043487534,-0.106839806,-0.029309263,-0.17318463,0.0,-0.21472952,-0.3287282,-0.59748685,-0.49147725,-0.024756249,-0.053110782,-0.38182586,-0.0010474313,0.0033617928,0.049825575,-0.00948539,0.13460718,-0.26492807,0.09477523,-0.066882186,0.08109675,0.28707764,-0.077041805,-0.39161667,0.11723182,-0.9113132,-0.061848298,-0.17250271,-0.16858539,-0.00073494,-0.04796267,-0.1780576,-0.33473253,0.43047863,-0.055521008,-0.013417432,0.02217768,-0.0018967998,-0.0027052434
580212,-0.09639043,0.026476376,-0.0121261915,-0.23681578,-0.11060206,0.19603619,-0.10724914,-0.20295633,-0.16114,-0.08685711,-0.11908382,0.0,-0.13878962,-0.21416079,-0.33059946,-0.1207707,-0.031173645,-0.14730927,-0.47333822,-0.0014684467,-0.05784097,-0.015224762,-0.060489923,-0.056476116,-0.5119635,0.092120506,0.042842213,-0.056392837,-0.42820036,0.051101834,-0.22908096,-0.1428282,0.041607924,-0.17288485,-0.19281276,-0.17688558,0.009414421,0.03989133,-0.13283052,0.035650555,-0.08591171,0.03130841,0.00238202,0.01416465,-0.6092696,-0.07878844
580324,-0.13762067,0.029200817,0.03215705,-0.11679422,-0.13972518,0.03864964,-0.077539936,-0.19646674,-0.08689714,-0.11505326,-0.15293078,0.0,0.027984444,-0.20049046,0.24841763,-0.2660502,-0.12770425,-0.102548964,-0.64009774,0.007908948,-0.005908176,-0.020291975,0.10714047,-0.016873531,-0.6703378,0.031815704,-0.013245547,-0.14683537,-0.2783382,-0.023036407,-0.17400439,-0.0893847,-0.64992255,-0.09947875,-0.16306007,-0.10166235,7.2132534e-06,-0.056926847,0.2310955,-0.12599726,-0.09111589,-0.01588192,0.006348719,0.013841974,-0.39390892,0.10146991
580341,-0.17851563,-0.024502452,-0.1871017,-0.24562682,-0.17918865,-0.3612071,-0.11355376,-0.10102623,-0.0035581286,0.072641425,-0.15376747,0.0,-0.1778648,-0.15398207,-0.6241288,-0.36044693,-0.1150087,-0.08526932,-0.5335565,-0.06681661,0.02179714,-0.090213425,-0.05107439,-0.0007930172,-0.12615317,-0.5010289,-0.0072854464,-0.07308365,0.008962007,-0.09226507,-0.58931345,0.1127835,-0.8258836,0.07091401,-0.20635845,0.08155114,-0.0029983544,-0.041870773,-0.20733309,-0.30467892,-0.16059375,-0.029454913,0.029881548,-0.025632953,-0.0654437,-0.05573219
580356,-0.031448536,-0.05654136,0.018990126,-0.009351757,-0.11267835,-0.17546506,-0.26784378,0.01650182,-0.04358829,0.10745854,0.09967784,0.0,-0.22348104,-0.34648594,-0.117125444,-0.5182603,-0.12707426,-0.076158844,-0.42274138,-0.03713132,-0.08498999,0.13324316,-0.11793899,0.032603376,0.16510594,-0.22916608,0.005538301,-0.17375647,-0.0806349,-0.077337414,-0.61175513,0.03376856,-0.7942403,0.041769058,-0.10057036,0.06830834,-0.008697365,-0.047288664,-0.06899896,0.011948025,-0.030570652,0.10696438,0.014129046,-0.048582535,0.0021811875,-0.07118577
580472,-0.04603946,-0.08911402,-0.011305705,-0.097190194,-0.121088736,-0.1408729,0.06263897,-0.33767968,-0.08461904,-0.0135796275,0.024885446,0.0,-0.034809425,-0.094204366,-0.194224,-0.25205877,-0.12450247,-0.06278759,-0.49067485,-0.027007047,-0.04175379,-0.056964114,-0.095413275,0.08390317,-0.10546125,-0.014109178,-0.037439812,-0.0716881,-0.09066317,-0.038080886,-0.634604,-0.06727391,-0.8222365,0.014516835,-0.12528872,-0.009447129,-0.007465115,-0.0046154438,-0.20369095,-0.62332433,-0.14209548,-0.082649864,-0.052411463,-0.0919593,-0.5224058,-0.10556351
580493,-0.06525267,0.10672383,-0.004591736,-0.13329543,-0.10244487,0.06836497,-0.28307447,-0.45545638,0.03164182,-0.09153033,0.05539315,0.0,0.38259825,0.031258345,0.074170575,-0.30491477,-0.19055235,-0.09559177,-0.3653793,0.0050165085,-0.04065425,-0.09153495,-0.012805173,-0.2512505,-0.8121067,-0.18159434,-0.041050836,-0.14310631,0.42369846,-0.12453147,-0.37149653,-0.21295533,-0.71447563,-0.043249473,-0.16397443,-0.15884545,-0.0020970032,-0.02685355,-0.27355525,-0.36351252,0.18296258,-0.020291394,0.015498095,-0.051775258,0.059890263,-0.12666798
580500,-0.17916045,-0.058609188,-0.12681875,-0.11513163,-0.29361844,-0.55531436,0.06278765,-0.8384733,-0.20113263,0.0027476707,-0.114323884,0.0,-0.21551314,-0.2029948,-0.53701794,-0.3895893,-0.10784896,-0.09524846,-1.1722667,-0.056444254,0.011181344,-0.027033953,-0.0905234,-0.09672937,-0.011392566,-0.42858344,-0.10949265,-0.099472016,-0.29412097,-0.16904247,-0.072853416,-0.2808457,-0.9168508,0.10496988,0.0029369,0.13022508,-0.0019250194,-0.054973092,-0.4382149,-0.1702504,-0.07667669,-0.016882237,0.04214229,0.00034033135,-0.40941638,-0.17138416
580554,0.026120042,-0.03933924,-0.13673781,0.054749407,-0.18575664,-0.21267459,0.21630345,0.046685006,-0.09284816,0.036292035,-0.02441307,0.0,-0.008731101,-0.22923154,-0.16239205,-0.2617758,-0.24339132,-0.0516086,-0.7671159,-0.02024885,0.102650665,0.0746011,-0.049054388,-0.015281217,-0.54050994,-0.10876088,0.07095521,-0.10751935,-0.045820173,-0.052742906,-0.64501643,0.061570212,-0.019752227,0.11328369,-0.13699526,-0.22302553,-0.0064952495,-0.014283862,-0.38845098,-0.56022406,-0.054955468,-0.012417319,0.0344422,-0.02097699,-0.0033060168,-0.056983016
580586,0.011898792,0.03479942,-0.013620957,-0.09325778,-0.10750959,-0.27904415,-0.11742808,-0.025107987,-0.12597379,-0.023279961,-0.14675936,0.0,-0.15610728,-0.02150309,-0.10412873,-0.34356388,-0.14996278,0.015764588,-0.2694947,-0.06758156,-0.04270254,-0.10455768,-0.05539462,0.021228869,-0.04623352,-0.108803384,-0.073425144,-0.15564552,-0.107477605,-0.031199258,-0.3008265,0.056813236,-0.55577886,-0.15979299,-0.07275174,-0.1678082,-0.0017751795,0.015215518,0.06863813,-0.20979495,-0.054575905,-0.034692187,-0.44017854,0.014891345,-0.027365588,0.016878296
580834,-0.018471947,0.034739584,-0.11717744,-0.10301728,-0.011072518,0.025623599,-0.10998384,0.048809916,-0.11635479,-0.1755508,-0.13591689,0.0,-0.22329883,-0.09500824,-0.01578782,-0.1535275,-0.11650074,-0.031015195,-0.3738044,-0.01860308,-0.008217616,-0.080062106,-0.06802005,0.0297386,0.07058338,-0.023122964,0.041775905,-0.13146114,-0.24971326,0.00032746728,0.05649122,0.022699635,0.18609627,-0.17145243,0.076237,0.047940504,-0.0010399907,0.04271292,0.045648225,0.19470271,-0.037596606,-0.06267164,-0.32429177,0.019170262,-0.07290601,0.03246988
581007,0.013600333,0.020222407,0.02630397,-0.0258916,-0.062155254,-0.015355545,-0.120645165,0.042703226,-0.12547645,-0.07078604,-0.13094616,0.0,-0.08500352,-0.10442288,0.027143477,0.5980349,-0.16436811,-0.010139574,0.8207912,-0.009436413,-0.025590604,-0.038902294,-0.03826618,0.047926,-0.24298543,-0.019931253,-0.043006904,-0.0642566,-0.1775311,-0.04218079,-0.69811386,0.026859974,0.8581242,0.014697033,-0.07510117,0.06308218,-0.0042228512,0.05764341,-0.26721343,-0.28944808,-0.030854996,-0.026137117,-0.014122398,0.013352915,-0.13903405,-0.052171256
